콘텐츠아이디,콘텐츠분류명,콘텐츠분류코드,콘텐츠명,지역명,광역코드,시군구명,시군구코드,대표이미지 URL,기사상세정보URL
886599bb-4248-4919-a23e-138a61fc2557,지역별코스여행,11300,"시간을 거슬러 태초의 섬까지, 전북 군산시",전북특별자치도,37,군산시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8bd13f00-2d0a-4565-9105-f1e24c0fe2e7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=886599bb-4248-4919-a23e-138a61fc2557
f645da27-0736-407b-b37b-87d03ac776d0,지역별코스여행,11300,"예산, 사과 마을로 떠난 가을 소풍 ",충청남도,34,예산군,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7c9a49a6-83d4-4f74-94b3-f98e1ce989a0,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f645da27-0736-407b-b37b-87d03ac776d0
feec31cb-8613-41ef-a9ad-2525ab70c35f,지역별코스여행,11300,대한민국 최고가 여기 다 모여 있다 ? 오감만족 용인여행,경기도,31,용인시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dc15bed9-6fce-4a6f-b841-eb4f93fd14e3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=feec31cb-8613-41ef-a9ad-2525ab70c35f
657b74f3-84ea-482e-813d-b9a4b6408c21,자연풍경여행 ,11000,소금 뿌린 수박처럼 달콤함이 배가되는 ‘짠 내 투어’ 창녕 우포늪과 우포잠자리나라,경상남도,36,창녕군,15,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7fddd184-05f5-488b-9705-b7ace9d7a215,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=657b74f3-84ea-482e-813d-b9a4b6408c21
a9947a6d-e007-47b9-8bf8-c45403b26272,자연풍경여행 ,11000,“굳이 해외 갈 필요 있나요?” 철원한탄강주상절리길,강원특별자치도,32,철원군,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=99fcb11e-2a83-4fd0-b92e-f37934aa7a52,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a9947a6d-e007-47b9-8bf8-c45403b26272
bbd112c7-ade4-48d6-a21c-72da2fbdccb8,자연풍경여행 ,11000,"‘마음은 부자’ 되는 소박한 산골 여행, 지리산둘레길 남원 월평마을-매동마을",전북특별자치도,37,남원시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e3dd505-b035-47f3-9d59-782e2a8f9140,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=bbd112c7-ade4-48d6-a21c-72da2fbdccb8
87d5b004-4f3f-4c51-8b7b-e0580034a22f,자연풍경여행 ,11000,지갑이 얇아도 괜찮아! ‘가성비’ 넘치는 부산 시장 투어,부산,6,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f83038d6-825c-4a16-bc65-34f128eef3a8,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=87d5b004-4f3f-4c51-8b7b-e0580034a22f
ddc82528-0629-4e64-8385-0fb65f3b463a,자연풍경여행 ,11000,"바다 위를 걸어 보랏빛 섬 여행, 신안 퍼플섬",전라남도,38,신안군,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6d1327e9-53e2-4a79-a82b-3ec2ff0debd7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ddc82528-0629-4e64-8385-0fb65f3b463a
7946c71b-fbc2-441f-b633-04effdcf7662,자연풍경여행 ,11000,만 원짜리 두 장으로 즐기는 제천 맛 기행,충청북도,33,제천시,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c85c34e6-54a5-4912-835d-3d48eacac44a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7946c71b-fbc2-441f-b633-04effdcf7662
9ff0743e-70a9-4ce4-ab28-14ed023f0beb,도심풍경여행 ,11100,수원이 가을가을해! 감성 넘치는 행궁동 피크닉,경기도,31,수원시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d708e94f-cce2-41b1-a962-21bc1766b716,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9ff0743e-70a9-4ce4-ab28-14ed023f0beb
65cd34cb-b557-48d7-a68e-7d6fb9395c98,교육·문화여행 ,10400,가을을 닮은 공간으로의 초대,전국,0,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3ffa5e93-3b1d-4479-ad02-ef6ea35285b8,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=65cd34cb-b557-48d7-a68e-7d6fb9395c98
f1e827c7-15ce-47b8-9689-89226072e37a,자연풍경여행 ,11000,여기 1박 추가요! 당일치기론 못 보는 옥천의 숨은 명소 7,충청북도,33,옥천군,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e54b69fa-7494-4517-9bff-2e2ddca10811,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f1e827c7-15ce-47b8-9689-89226072e37a
2c6293b5-33de-4795-aa51-e9afe3f317a5,교육·문화여행 ,10400,"가을과 겨울 사이, 촌므파탈 감성 평창 여행지 5",강원특별자치도,32,평창군,15,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b410cf69-29fa-4e6b-a07b-cbbf2b344d32,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=2c6293b5-33de-4795-aa51-e9afe3f317a5
09ce1bf0-0a41-4685-8596-82c20f081e38,교육·문화여행 ,10400,완벽하지 않아도 괜찮아! 지구샵 잇템과 함께하는 친환경 라이프,서울,1,마포구,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53040c51-437f-4bc7-b229-4a56d8ab76f2,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=09ce1bf0-0a41-4685-8596-82c20f081e38
1f388773-44e9-4d52-a905-6de25c0a6bba,자연풍경여행 ,11000,"예술이 빛나는 밤, 광주 국립아시아문화전당 미디어파사드",광주,5,동구,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a3def37f-ab4a-4890-95d5-84fc8059833f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1f388773-44e9-4d52-a905-6de25c0a6bba
b9b8b6af-d2f4-4255-b724-99861293558d,자연풍경여행 ,11000,"해변의 밤을 수놓는 빛의 판타지, 광안리M드론라이트쇼",부산,6,수영구,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7c5f8d84-fe97-4b8c-96aa-67ac85f3a7f8,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b9b8b6af-d2f4-4255-b724-99861293558d
4bd4f05a-2b6c-4fec-bc1f-fb30d791ebe4,자연풍경여행 ,11000, 길고 긴 광산의 역사와 함께 깨어난 광명동굴,경기도,31,광명시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e9c0ec8c-56aa-4494-99e6-ab9978784cf3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4bd4f05a-2b6c-4fec-bc1f-fb30d791ebe4
1c0117ad-e1a8-4ed5-b1c7-89be2dc7d010,자연풍경여행 ,11000,"밤이 되면 깨어나는 마법의 세계, 대전 오월드 나이트유니버스",대전,3,중구,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=789a7e7c-8c02-47de-a6ed-d112a76de2b0,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1c0117ad-e1a8-4ed5-b1c7-89be2dc7d010
9a9f7306-beed-4b60-b6da-8a4e6fec6f27,자연풍경여행 ,11000,"빛과 조명으로 설계한 판타지 세계, 이천 별빛정원우주",경기도,31,이천시,26,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56506ae2-0aed-4f96-967f-bb3c93a5c398,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9a9f7306-beed-4b60-b6da-8a4e6fec6f27
51008500-20d3-40c8-a692-2c26438bd416,자연풍경여행 ,11000,"12월 여행의 밤은 꽃보다 반짝여서, 태안 네이처월드",충청남도,34,태안군,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9d6363a7-bb7a-41b0-b09e-802b84298f93,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=51008500-20d3-40c8-a692-2c26438bd416
a6029aeb-a5fd-4c91-90c2-2b1ffc9194f4,맛있는여행,11200,"요즘 핫한 익산농협 생크림 찹쌀떡, 새벽 3시 ‘떡켓팅’ 생생 후기!",전북특별자치도,37,익산시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de9391af-16c3-411c-b370-c8e24a11ed9f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a6029aeb-a5fd-4c91-90c2-2b1ffc9194f4
46db1ffc-74b1-480e-bcf6-ea2ef02b47fa,지역별코스여행,11300,"물길 따라 숲길 따라 마음의 평온을, 대전 동구",대전,3,동구,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74d70344-dcc1-4112-8324-29e2378c56ac,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=46db1ffc-74b1-480e-bcf6-ea2ef02b47fa
0d8ec5e0-d76e-49e6-9e57-306720434725,지역별코스여행,11300,"순창, 사랑이 숙성하는 시간",전북특별자치도,37,순창군,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a0cfe72f-8362-4dea-be82-dffa9512fe53,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0d8ec5e0-d76e-49e6-9e57-306720434725
0c26b96f-813c-4d03-be6c-9b21dccd11bd,지역별코스여행,11300,"지친 삶에 위로를 주는 산책, 고양 여행",경기도,31,고양시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1decc3ab-5fdc-4a63-98d9-04e668fd41ff,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0c26b96f-813c-4d03-be6c-9b21dccd11bd
a7945cf3-5912-49a4-9527-965e8f2ab7f8,지역별코스여행,11300,"내일이 더욱 기대되는 오늘의 자연 도시, 순천",전라남도,38,순천시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b35656f-866a-4ee8-9cf7-3261fb135c9c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a7945cf3-5912-49a4-9527-965e8f2ab7f8
985290e2-85a5-437b-8e3d-e8aa3da73622,지역별코스여행,11300,"울주, 천고(天高)의 고장에서 사랑을 외치다",울산,7,울주군,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fa288ec8-fb4d-4a3b-8256-4dff96d2a575,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=985290e2-85a5-437b-8e3d-e8aa3da73622
2977da0c-802c-4b35-90cd-e8a2f5d4a0bc,지역별코스여행,11300,백제와 천주교의 역사가 아로 새겨진 익산여행,전북특별자치도,37,익산시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e3466ab2-6e9c-4e8c-8052-a5b2d7c8f3c3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=2977da0c-802c-4b35-90cd-e8a2f5d4a0bc
8edf8bf1-037c-48ee-8369-1cc8bcad85a5,자연풍경여행 ,11000,"아름다움과 건강, 두 마리 토끼를 한 번에! 거제도해수보양온천",경상남도,36,거제시,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=204b7e0e-f300-42d0-aaa3-4f51a0ef04f6,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8edf8bf1-037c-48ee-8369-1cc8bcad85a5
09bca19a-b6c8-4b62-883a-3cccc384b16b,자연풍경여행 ,11000,"몸이 행복해지는 해수탕과 녹차탕, 보성 율포해수녹차센터",전라남도,38,보성군,10,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5338f122-73b0-4d3a-9f2c-5f7ce61fe07c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=09bca19a-b6c8-4b62-883a-3cccc384b16b
68d4c2fe-098a-483d-9f3a-c3b1ca08b28b,자연풍경여행 ,11000,"여자들을 위한 취향 저격 놀이터, 서울 중구 뷰티플레이",서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d339fe69-78b8-454b-a59e-a1ca4436c8b9,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=68d4c2fe-098a-483d-9f3a-c3b1ca08b28b
342da953-79f7-4ae1-ba0a-746488fe441a,자연풍경여행 ,11000,"홍삼의 진한 기운으로 온몸을 채운다, 진안홍삼스파",전북특별자치도,37,진안군,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=15bce968-247e-4971-a27a-d5a9bb30fa1b,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=342da953-79f7-4ae1-ba0a-746488fe441a
40d0f684-ec46-41cb-a61d-902bd9d60305,자연풍경여행 ,11000,어여쁜 동백꽃처럼 내 얼굴도 활짝! 제주동백마을,제주도,39,서귀포시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0983ce54-fda0-4ca0-8104-554dbd551bb9,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=40d0f684-ec46-41cb-a61d-902bd9d60305
cb8344e3-7799-4444-9f86-d653db728506,자연풍경여행 ,11000,"건강하고 아름다운 나로 거듭나기, 충주 깊은산속옹달샘",충청북도,33,충주시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8fd09af7-80d6-4d23-bf13-a24f6272c93b,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cb8344e3-7799-4444-9f86-d653db728506
a8fea229-2d38-4135-9649-7ec40d56c16c,자연풍경여행 ,11000,"한류 사극 드라마의 산실, 문경새재도립공원과 문경새재오픈세트장",경상북도,35,문경시,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4a002c00-f16a-4a1b-8962-ee1678c68066,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a8fea229-2d38-4135-9649-7ec40d56c16c
3e09029e-387a-400d-80f7-a3aa67d093a6,자연풍경여행 ,11000,"〈갯마을 차차차〉 〈동백꽃 필 무렵〉 촬영지, 포항 청하공진시장과 구룡포",경상북도,35,포항시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=503098a5-c66c-46c2-9e79-8853ba14960b,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3e09029e-387a-400d-80f7-a3aa67d093a6
776a7173-3221-41f0-a4a8-fdd84af6f7da,자연풍경여행 ,11000,"드라마의 감동이 살아 있는 강북의 K-콘텐츠 명소,한옥 카페 선운각과 쌍문동 골목",서울,1,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f7881df4-cb1e-4d42-939d-912369312e0d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=776a7173-3221-41f0-a4a8-fdd84af6f7da
082cdf23-7844-49a4-9485-effbbeb1d104,자연풍경여행 ,11000,풋풋한 청춘 서사 〈스물다섯 스물하나〉 속 전주 서학동예술마을과 한벽굴,전북특별자치도,37,전주시,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a7627708-2fde-4ec5-9344-733dbfd56614,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=082cdf23-7844-49a4-9485-effbbeb1d104
99c661e3-b6ad-4693-a878-db81b84865e6,자연풍경여행 ,11000,"그해 우리의 ‘러브’, 논산선샤인랜드와 온빛자연휴양림",충청남도,34,논산시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c8e796d1-a73c-4e15-bdaa-93750acc9d83,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=99c661e3-b6ad-4693-a878-db81b84865e6
f754b289-992b-41cc-bdd6-65f01a506ee5,맛있는여행,11200,"365일장부터 새로고침센터까지, 전통시장의 가치를 바꾼 갓플레이스",서울,1,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a3e2a936-0210-4096-bc9b-33245167a810,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f754b289-992b-41cc-bdd6-65f01a506ee5
61d46f69-ff59-457c-954c-462b9a47bcd9,맛있는여행,11200,전통시장도 뜰 수 있는거쥬? 예산시장이 보여준 뉴트로의 맛,충청남도,34,예산군,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fb048810-a72a-4664-a939-9df12292060e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=61d46f69-ff59-457c-954c-462b9a47bcd9
9855a8fb-ebbe-4100-8a4c-30f0816031f1,,0,"실내정원에서 댕댕이와 보내는 따듯한 시간, 미타임 강화",인천,2,강화군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c22264a8-07c4-4d1b-9d9a-5cd7cc1ce6d4,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9855a8fb-ebbe-4100-8a4c-30f0816031f1
93f52741-d8d6-4258-9183-96b895e8a189,,0,"댕댕이랑 케이블카 타고, 벽화마을 산책하자 국내 최초 통영 펫 프렌들리 케이블카 & 동피랑 벽화마을",경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=49b17d61-6cda-49e8-8666-3bf541ceff6e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=93f52741-d8d6-4258-9183-96b895e8a189
02239102-65fb-4e8b-80d0-8d6b4bfe1d69,반려동물여행,11800,"산책 갈까? 댕댕이랑 나들이 가자, 오산 반려동물 테마파크",경기도,31,오산시,22,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=17ce5d37-1201-4fd2-b463-c5e6c3d9bbeb,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=02239102-65fb-4e8b-80d0-8d6b4bfe1d69
d62760f6-a777-447d-ba45-e434c34f5700,반려동물여행,11800,"댕댕이랑 온천욕하고 ‘불멍’ 하는 특별한 추억, 양양 복골온천",강원특별자치도,32,양양군,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f660e541-1fcb-4082-80ae-1b3adb283bd6,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d62760f6-a777-447d-ba45-e434c34f5700
291e060c-946e-439b-995e-67b4dfcaab56,,0,견생에 한번 알프스 댕댕이처럼 산책하기 가평 에델바이스 스위스 테마파크,경기도,31,가평군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=62d348b4-30fa-43a3-9db6-eb9b91a9b332,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=291e060c-946e-439b-995e-67b4dfcaab56
ac0e787e-4139-48ae-ab11-8dd383ca97bf,자연풍경여행 ,11000,"음악, 여행이 되다! 파주 황인용뮤직스페이스카메라타와 콩치노콩크리트",경기도,31,파주시,27,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=20454935-620e-4c8c-a3f9-45037c1aa0ce,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ac0e787e-4139-48ae-ab11-8dd383ca97bf
c7ec89ad-801e-491a-bb17-5bd90649ef00,자연풍경여행 ,11000,"클래식 선율이 흐르는 봄 바다의 낭만, 통영국제음악당과 윤이상기념관",경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1bee0cce-fcde-418e-83b0-b03c1da1831d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c7ec89ad-801e-491a-bb17-5bd90649ef00
ec5f85cc-cede-4862-9bd4-3061ed066f86,자연풍경여행 ,11000,"음악과 떠나는 시간 여행, 경주 한국대중음악박물관",경상북도,35,경주시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2ea72cb6-9bcc-4862-bf99-cf2ceaaf55fa,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ec5f85cc-cede-4862-9bd4-3061ed066f86
6e632dbe-1f55-4170-b8cf-658f5c3f772b,자연풍경여행 ,11000,"대구로 떠나는 추억의 음악 여행, 김광석다시그리기길과 하이마트음악감상실",대구,4,중구,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=04e8cfd0-3ae8-4e16-84c5-2f8ec6b42933,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=6e632dbe-1f55-4170-b8cf-658f5c3f772b
9cd3c9fe-2ffb-4c94-a521-9ed325d438e2,자연풍경여행 ,11000,"오늘은 나도 K-팝 스타, 서울 하이커그라운드",서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32cace9b-6830-41d6-9d43-6096d6b8283c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9cd3c9fe-2ffb-4c94-a521-9ed325d438e2
30f107c8-f506-4026-9b3e-6d7594c9caf0,자연풍경여행 ,11000,지금은 트로트 전성시대! 영암 한국트로트가요센터,전라남도,38,영암군,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=20ca1776-ea6b-4c73-a7c0-8c1dfd489178,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=30f107c8-f506-4026-9b3e-6d7594c9caf0
970300fd-0abd-4886-91b3-7913e876aa80,지역별코스여행,11300,"봄바람 타고, 아이와 함께 블링블링 울산 여행",울산,7,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33099cb8-e5db-461d-b56c-66e12cbec952,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=970300fd-0abd-4886-91b3-7913e876aa80
0785f298-6e5d-467b-8bbd-23bea0e64738,전통·역사여행,10500,"봄바람 타고 꿈을 찾아 떠나요, 안성 칠장사 & 양양 낙산사 & 경산 선본사(갓바위) & 남해 보리암",전국,0,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32f67dd0-9110-4bb9-9bad-2778279cdf7f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0785f298-6e5d-467b-8bbd-23bea0e64738
1e3b1fe3-2d83-4baa-80b5-7695a4526d1d,자연풍경여행 ,11000,"물레재 넘어 펼쳐진 동강의 샹그릴라, 정선 연포분교 가는 길",강원특별자치도,32,정선군,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2322234e-0ce0-4a90-8db4-33554ee01546,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1e3b1fe3-2d83-4baa-80b5-7695a4526d1d
4730e257-2973-4604-9ea3-9666b41545d4,자연풍경여행 ,11000,"미조항에서 물건항까지 이어지는 낭만의 드라이브 여행, 남해 물미해안도로",경상남도,36,남해군,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a4c5b841-45a7-4e6e-9b18-16b9440d3eaf,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4730e257-2973-4604-9ea3-9666b41545d4
f2c41beb-be1c-41c7-a402-28bb0c1466c6,자연풍경여행 ,11000,"살랑살랑 차 타고 봄 타러, 국도35호선 봉화 법전-명호 구간",경상북도,35,봉화군,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d32fe74-4ca5-45a4-b437-abdac83a9194,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f2c41beb-be1c-41c7-a402-28bb0c1466c6
a57c380e-8d6b-4772-ba66-8f2e52ccd64a,자연풍경여행 ,11000,"낭만과 그리움을 찾아서, 인천 경인아라뱃길 정서진 드라이브",인천,2,서구,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6b6f6f77-b5b5-4abe-9a6e-fc8f5f5779ee,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a57c380e-8d6b-4772-ba66-8f2e52ccd64a
b16f0cbc-0150-41af-87d5-f44929b7ac21,자연풍경여행 ,11000,열두 굽이 봄을 깨워 달리는 보은 말티재,충청북도,33,보은군,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dcfd7747-fa51-407d-b113-8dfe74739fd8,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b16f0cbc-0150-41af-87d5-f44929b7ac21
8dd30703-46d0-4d55-acec-2cb928a00b14,자연풍경여행 ,11000,"수선화가 활짝 피었습니다! 퍼플섬 옆 옐로우섬, 신안 선도",전라남도,38,신안군,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4a925ea2-a2b4-423f-b9b9-57b2a698be42,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8dd30703-46d0-4d55-acec-2cb928a00b14
dab241fe-5da6-4917-8b03-d4529231b147,맛있는여행,11200,비빔밥 와플부터 콩나물 아이스크림까지! 요즘 뜨는 전주의 맛 6,전북특별자치도,37,전주시,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cb5a5e31-1a98-4d14-9894-e2ad5dc6b713,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=dab241fe-5da6-4917-8b03-d4529231b147
b224d35f-37ed-4acc-8157-29b60a59e9b2,전통·역사여행,10500,"흥미진진 놀라운 이야기 쏟아지는 전통사찰 여행, 인천 강화 전등사 & 대구 동구 동화사 & 하동 칠불사",전국,0,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=79d7be97-4e85-4c08-bc4c-a094945fc51a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b224d35f-37ed-4acc-8157-29b60a59e9b2
03de71ec-9418-49df-ae79-fea6ff9afabb,지역별코스여행,11300,"꽃향기에 한 번, 녹차 향에 두 번 취하는 향긋한 강진 여행",전라남도,38,강진군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9985f371-105f-48a9-be08-156409d76d3a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=03de71ec-9418-49df-ae79-fea6ff9afabb
f386a5b6-875b-4134-9d97-6b057d30aff3,자연풍경여행 ,11000,"해맑은 유산양과 초원에서 찰칵, 태백 몽토랑산양목장",강원특별자치도,32,태백시,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ce5ce050-6e19-4997-8fd5-834ae0682806,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f386a5b6-875b-4134-9d97-6b057d30aff3
48e9d47f-bb1e-4c3e-858d-4e80e9c34479,,0,"알파카가 뛰노는 비밀의 숲, 평창 애니포레",강원특별자치도,32,평창군,15,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3771c385-3d1a-49ad-ba62-2beff865a6ad,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=48e9d47f-bb1e-4c3e-858d-4e80e9c34479
74984462-a11e-4c34-8943-228b9eb2e012,,0,‘초록의 서정시’가 펼쳐지는 고양 원당목장,경기도,31,고양시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e955573-a102-4584-927d-04a93d2989e7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=74984462-a11e-4c34-8943-228b9eb2e012
